cod_sll2011,cod_region,year,punt_wle_medio_mat5,distretto,dummy_sll_A,dummy_sll_B_turistico,dummy_sll_B_nonturistico,dummy_sll_C,dummy_sll_D,classe_dim_1,classe_dim_2,classe_dim_3,classe_dim_4,classe_dim_5,share_UNIgraduates_3034,share_HSgraduates_2564,share_urb_area,SNAI_56,log_gini_index,punt_perc_medio_ita5,sd_punt_perc_medio_ita5,punt_wle_medio_ita5,sd_punt_wle_medio_ita5,perc_copert_ita5,punt_perc_medio_mat5,sd_punt_perc_medio_mat5,sd_punt_wle_medio_mat5,perc_copert_mat5,redd_pc,quota_redd_pens,quota_redd_dip,tassodidisoccupazione,share_pop_65plus,share_pop_for,avg_price_house,share_mayor_graduate,share_recycling,share_manufacturing,log_pop,log_redd_compl,l1punt_wle_medio_mat5,log_gini_index_chg,punt_perc_medio_ita5_chg,sd_punt_perc_medio_ita5_chg,punt_wle_medio_ita5_chg,sd_punt_wle_medio_ita5_chg,perc_copert_ita5_chg,punt_perc_medio_mat5_chg,sd_punt_perc_medio_mat5_chg,sd_punt_wle_medio_mat5_chg,perc_copert_mat5_chg,redd_pc_chg,quota_redd_pens_chg,quota_redd_dip_chg,tassodidisoccupazione_chg,share_pop_65plus_chg,share_pop_for_chg,avg_price_house_chg,share_mayor_graduate_chg,share_recycling_chg,share_manufacturing_chg,log_pop_chg,log_redd_compl_chg,l2log_gini_index_chg,l2punt_perc_medio_ita5_chg,l2sd_punt_perc_medio_ita5_chg,l2punt_wle_medio_ita5_chg,l2sd_punt_wle_medio_ita5_chg,l2perc_copert_ita5_chg,l2punt_perc_medio_mat5_chg,l2sd_punt_perc_medio_mat5_chg,l2sd_punt_wle_medio_mat5_chg,l2perc_copert_mat5_chg,l2redd_pc_chg,l2quota_redd_pens_chg,l2quota_redd_dip_chg,l2tassodidisoccupazione_chg,l2share_pop_65plus_chg,l2share_pop_for_chg,l2avg_price_house_chg,l2share_mayor_graduate_chg,l2share_recycling_chg,l2share_manufacturing_chg,l2log_pop_chg,l2log_redd_compl_chg,l3log_gini_index_chg,l3punt_perc_medio_ita5_chg,l3sd_punt_perc_medio_ita5_chg,l3punt_wle_medio_ita5_chg,l3sd_punt_wle_medio_ita5_chg,l3perc_copert_ita5_chg,l3punt_perc_medio_mat5_chg,l3sd_punt_perc_medio_mat5_chg,l3sd_punt_wle_medio_mat5_chg,l3perc_copert_mat5_chg,l3redd_pc_chg,l3quota_redd_pens_chg,l3quota_redd_dip_chg,l3tassodidisoccupazione_chg,l3share_pop_65plus_chg,l3share_pop_for_chg,l3avg_price_house_chg,l3share_mayor_graduate_chg,l3share_recycling_chg,l3share_manufacturing_chg,l3log_pop_chg,l3log_redd_compl_chg,l1punt_wle_medio_mat5_chg,l2punt_wle_medio_mat5_chg,l3punt_wle_medio_mat5_chg,l2log_gini_index,l2punt_perc_medio_ita5,l2sd_punt_perc_medio_ita5,l2punt_wle_medio_ita5,l2sd_punt_wle_medio_ita5,l2perc_copert_ita5,l2punt_perc_medio_mat5,l2sd_punt_perc_medio_mat5,l2sd_punt_wle_medio_mat5,l2perc_copert_mat5,l2redd_pc,l2quota_redd_pens,l2quota_redd_dip,l2tassodidisoccupazione,l2share_pop_65plus,l2share_pop_for,l2avg_price_house,l2share_mayor_graduate,l2share_recycling,l2share_manufacturing,l2log_pop,l2log_redd_compl,l3log_gini_index,l3punt_perc_medio_ita5,l3sd_punt_perc_medio_ita5,l3punt_wle_medio_ita5,l3sd_punt_wle_medio_ita5,l3perc_copert_ita5,l3punt_perc_medio_mat5,l3sd_punt_perc_medio_mat5,l3sd_punt_wle_medio_mat5,l3perc_copert_mat5,l3redd_pc,l3quota_redd_pens,l3quota_redd_dip,l3tassodidisoccupazione,l3share_pop_65plus,l3share_pop_for,l3avg_price_house,l3share_mayor_graduate,l3share_recycling,l3share_manufacturing,l3log_pop,l3log_redd_compl,l2punt_wle_medio_mat5,l3punt_wle_medio_mat5
1630,16,2020,-.32666716,0,0,1,0,0,0,0,1,0,0,0,23.97,50.44,.043382786,0,-.84724647,60.8049765535762,19.57950062290218,-.016223576,36.60447449916561,90.65656565656566,61.57323879561515,18.30529662721258,35.38581193403611,90.40404040404042,16319.739,.34742787,.50164479,10.219,.23895326,.051268622,1350,1,.53882933,.11285883,10.773294,20.090172,.50902236,.007478416,-3.6278875,-2.3483949,-.86029434,-1.6760558,-2.9773867,-1.946016,-.26024747,3.5862079,.48361599,130.45703,.0041736662,.0045950711,-1.131,.0027019531,.0020120777,0,0,-.0084883571,-.010758325,-.00043964386,.0072879791,.015126586,1.944307,5.7379918,.2582683,-1.4466085,1.6799293,-1.8363724,1.2548463,-12.291611,-.65428823,310.74219,-.0089977682,-.00027808547,-2.3429999,.0039838701,.0032017268,0,.5,-.082804978,.00078058988,-.0085496902,.041210175,.0092400908,-4.7519078,.085378692,-.16697937,4.2287607,2.8829846,5.9866595,-.366559,8.2759762,.41077822,-13.407227,.0010626912,.0099924803,-.81199998,.0020413846,.0080320053,0,0,.072566211,-.0070384815,.0061225891,.0028991699,-1.4240872,.47169316,.48685962,-.86985147,62.488556,16.189903,.5858025,39.727139,91.954025,65.355629,17.310698,44.091213,90.574715,15878.54,.35225198,.4973278,13.693,.23226744,.046054818,1350,.5,.63012266,.12283657,10.782284,20.041674,-.87909156,67.240463,16.104525,.75278187,35.498379,89.071037,59.368969,17.677258,35.815239,90.163933,15891.947,.35118929,.48733532,14.505,.23022605,.038022812,1350,.5,.55755645,.12987505,10.776161,20.038774,1.9331095,1.4614164
1631,16,2017,.19430503,1,0,0,0,1,0,0,0,1,0,0,21.46714285714285,46.13,.1383283,.5714286,-.89685529,64.40914723884327,16.66357716233863,-.071215406,39.43980270822834,91.44079885877318,61.56552905045763,17.56188673247101,38.31155196768894,90.15691868758915,13588.275,.35396251,.49356645,22.214,.22226207,.020935332,645.71429,1,.23540655,.24492162,11.191466,20.235306,1.310665,.0041129589,7.9378872,-1.0385698,.052937083,.57288224,3.8732312,4.8518414,-1.4220549,1.2642688,.17009392,49.759766,-.0041626692,.0079070628,-.61299998,.0052023977,-.000098271295,-5.7142944,.14285713,-.006012857,.0027567893,-.0071048737,.011915207,-.0040025711,-6.3533816,.81785738,-.50056618,.748559,-5.1645994,-4.0119963,1.1675112,-4.8902602,-2.206984,182.79883,-.0016877651,.0024192929,-2.141,.0047908425,.00037688948,-15.238098,0,.029729217,-.026927039,-.0062923431,.0068092346,.0082285404,-8.6090269,.79613501,.97293878,-1.5977333,-.71045607,9.1396828,.36222693,3.7971418,-.42914194,310.50488,.00091424584,-.0015249848,2.4030001,.0045317262,.0010099243,-17.321411,0,.020220369,.011294991,-.0070514679,.0040073395,1.2820208,.50139004,.72849786,-.89696568,62.824642,16.884289,.37641367,38.118362,92.73217,60.725685,17.816431,41.937542,92.19381,13355.717,.35981295,.4832401,24.968,.21226883,.020656714,666.66669,.85714287,.21169019,.26909187,11.204864,20.216581,-.90519422,71.43367,16.088154,-.59652513,39.716095,93.442619,51.586002,17.454203,38.1404,92.622948,13045.212,.3588987,.48476508,22.565001,.2077371,.01964679,683.9881,.85714287,.19146982,.25779688,11.211915,20.212574,.028644234,-.47274581
1631,16,2018,1.551193,1,0,0,0,1,0,0,0,1,0,0,21.46714285714285,46.13,.1383283,.5714286,-.89524382,57.42599540760313,19.12537980645289,.19513454,37.98537094187007,93.32365747460088,57.13374343507299,18.84441083877632,37.70447890100183,92.74310595065312,13548.401,.35789272,.50781929,21.269,.2247472,.021807978,647.7381,1,.24063727,.2537919,11.18431,20.225414,.19430503,.0016114712,-6.9831519,2.4618027,.26634994,-1.4544318,1.8828586,-4.4317856,1.2825241,-.60707307,2.5861874,-39.874023,.0039302111,.014252841,-.94499999,.0024851263,.00087264553,2.0238037,0,.0052307248,.0088702738,-.0071563721,-.00989151,.0041129589,7.9378872,-1.0385698,.052937083,.57288224,3.8732312,4.8518414,-1.4220549,1.2642688,.17009392,49.759766,-.0041626692,.0079070628,-.61299998,.0052023977,-.000098271295,-5.7142944,.14285713,-.006012857,.0027567893,-.0071048737,.011915207,-.0040025711,-6.3533816,.81785738,-.50056618,.748559,-5.1645994,-4.0119963,1.1675112,-4.8902602,-2.206984,182.79883,-.0016877651,.0024192929,-2.141,.0047908425,.00037688948,-15.238098,0,.029729217,-.026927039,-.0062923431,.0068092346,-1.1163599,1.2820208,.50139004,-.90096825,56.47126,17.702147,-.12415249,38.86692,87.567566,56.713688,18.983942,37.047283,89.986824,13538.516,.35812518,.48565939,22.827,.21705967,.021033604,651.42859,.85714287,.2414194,.24216484,11.198571,20.223391,-.89696568,62.824642,16.884289,.37641367,38.118362,92.73217,60.725685,17.816431,41.937542,92.19381,13355.717,.35981295,.4832401,24.968,.21226883,.020656714,666.66669,.85714287,.21169019,.26909187,11.204864,20.216581,1.310665,.028644234
1631,16,2019,1.0395294,1,0,0,0,1,0,0,0,1,0,0,21.46714285714285,46.13,.1383283,.5714286,-.88554192,68.10979115879283,18.61828566745604,1.4066768,39.81008137534603,92,59.33611406110929,20.34012389008686,35.71700204649922,91.31034482758621,13966.162,.34897149,.50399679,18.102,.22943334,.021413965,648.09521,1,.31937608,.27840164,11.176081,20.265785,1.551193,.0097019076,10.683796,-.50709414,1.2115422,1.8247105,-1.3236575,2.2023706,1.495713,-1.9874768,-1.4327611,417.76074,-.0089212358,-.0038225055,-3.1670001,.004686147,-.00039401278,.3571167,0,.078738809,.024609745,-.0082292557,.040370941,.0016114712,-6.9831519,2.4618027,.26634994,-1.4544318,1.8828586,-4.4317856,1.2825241,-.60707307,2.5861874,-39.874023,.0039302111,.014252841,-.94499999,.0024851263,.00087264553,2.0238037,0,.0052307248,.0088702738,-.0071563721,-.00989151,.0041129589,7.9378872,-1.0385698,.052937083,.57288224,3.8732312,4.8518414,-1.4220549,1.2642688,.17009392,49.759766,-.0041626692,.0079070628,-.61299998,.0052023977,-.000098271295,-5.7142944,.14285713,-.006012857,.0027567893,-.0071048737,.011915207,1.3568879,-1.1163599,1.2820208,-.89685529,64.409149,16.663578,-.071215406,39.439804,91.440796,61.565529,17.561886,38.31155,90.156921,13588.275,.35396251,.49356645,22.214001,.22226207,.020935332,645.71429,1,.23540655,.24492162,11.191466,20.235306,-.90096825,56.47126,17.702147,-.12415249,38.86692,87.567566,56.713688,18.983942,37.047283,89.986824,13538.516,.35812518,.48565939,22.827,.21705967,.021033604,651.42859,.85714287,.2414194,.24216484,11.198571,20.223391,.19430503,1.310665
1631,16,2020,.64023936,1,0,0,0,1,0,0,0,1,0,0,21.46714285714285,46.13,.1383283,.5714286,-.87874055,64.72462792301413,19.98087658601787,.85693938,39.11807923364287,91.78674351585015,63.62676122726617,19.57433128446776,40.04317971340014,90.63400576368876,14204.577,.35237926,.51390958,16.789,.23404256,.021417782,625.59521,1,.43206286,.29169863,11.168024,20.27911,1.0395294,.0068013668,-3.3851633,1.3625909,-.54973739,-.69200212,-.21325648,4.290647,-.76579261,4.3261776,-.67633909,238.41504,.0034077764,.0099127889,-1.313,.0046092123,3.8165599e-06,-22.5,0,.11268678,.013296992,-.0080566406,.013324738,.0097019076,10.683796,-.50709414,1.2115422,1.8247105,-1.3236575,2.2023706,1.495713,-1.9874768,-1.4327611,417.76074,-.0089212358,-.0038225055,-3.1670001,.004686147,-.00039401278,.3571167,0,.078738809,.024609745,-.0082292557,.040370941,.0016114712,-6.9831519,2.4618027,.26634994,-1.4544318,1.8828586,-4.4317856,1.2825241,-.60707307,2.5861874,-39.874023,.0039302111,.014252841,-.94499999,.0024851263,.00087264553,2.0238037,0,.0052307248,.0088702738,-.0071563721,-.00989151,-.51166356,1.3568879,-1.1163599,-.89524382,57.425995,19.12538,.19513454,37.985371,93.323654,57.133743,18.84441,37.704479,92.743103,13548.401,.35789272,.50781929,21.268999,.2247472,.021807978,647.7381,1,.24063727,.2537919,11.18431,20.225414,-.89685529,64.409149,16.663578,-.071215406,39.439804,91.440796,61.565529,17.561886,38.31155,90.156921,13588.275,.35396251,.49356645,22.214001,.22226207,.020935332,645.71429,1,.23540655,.24492162,11.191466,20.235306,1.551193,.19430503
1632,16,2017,.68192983,0,1,0,0,0,0,0,0,1,0,0,22.79666666666667,46.05333333333333,.091420047,0,-.92377251,61.94335483705053,18.56543021673308,-.39061075,38.7413717809666,92.76437847866418,55.76016999903503,18.33560202595998,36.55176184689613,93.13543599257885,13551.131,.36778334,.49541265,25.339,.22231564,.030459957,627.5,1,.49141493,.1628321,10.865344,19.937727,.34023154,-.0035224557,3.6296198,1.9793698,-.38235071,-1.2381835,11.978353,.11150785,-.98258686,-4.8545175,12.823545,111.19629,-.0020051301,.0077368915,-.56699997,.0041815042,.0030744113,-4.166687,0,.036087215,.006114915,-.0054883957,.010860443,.002002418,-5.9015956,1.0574402,-.59406012,4.4460006,-12.762361,-11.453233,4.5260658,5.8945122,-13.057284,287.30469,-.0019159615,.0089860559,-2.2409999,.0037322044,.0025624484,16.729187,0,.18533209,.0089465529,-.0044565201,.017770767,-.0045349002,-.36142749,-1.4235897,3.1283622,-6.05756,2.3719165,13.204173,-3.4001892,-11.927403,5.8691754,242.7832,.0020848811,-.0071269572,1.808,.0050192028,.0017535873,31.332703,0,.10073276,-.0010256767,-.0013799667,.012533188,1.0344263,-1.5361333,2.1519337,-.92225248,64.215332,15.528621,.58580005,35.533554,93.548386,67.101898,14.792123,35.511768,93.369179,13152.63,.37170443,.4786897,28.146999,.21440193,.024823098,614.9375,1,.26999563,.14777063,10.875289,19.909096,-.91771758,64.576759,16.952209,-2.5425622,41.591114,91.176468,53.89772,18.192312,47.439171,87.5,12909.847,.36961955,.48581666,26.339001,.20938273,.02306951,583.6048,1,.16926287,.14879631,10.876669,19.896563,-.69419479,.8419385
1632,16,2018,.72308338,0,1,0,0,0,0,0,0,1,0,0,22.79666666666667,46.05333333333333,.091420047,0,-.90876442,58.68541247023121,19.63344026848371,.49170882,39.5421071090875,93.5969868173258,59.71039011326857,18.21970156515195,37.87842859987655,91.71374764595103,13598.169,.3701092,.50671637,24.562,.22494608,.030927438,617.91669,1,.48104578,.15355404,10.857614,19.936573,.68192983,.015008092,-3.2579424,1.0680101,.88231957,.80073535,.83260834,3.9502201,-.11590046,1.3266667,-1.4216883,47.038086,.0023258626,.011303723,-.77700001,.0026304424,.00046748109,-9.583313,0,-.010369152,-.009278059,-.007730484,-.0011539459,-.0035224557,3.6296198,1.9793698,-.38235071,-1.2381835,11.978353,.11150785,-.98258686,-4.8545175,12.823545,111.19629,-.0020051301,.0077368915,-.56699997,.0041815042,.0030744113,-4.166687,0,.036087215,.006114915,-.0054883957,.010860443,.002002418,-5.9015956,1.0574402,-.59406012,4.4460006,-12.762361,-11.453233,4.5260658,5.8945122,-13.057284,287.30469,-.0019159615,.0089860559,-2.2409999,.0037322044,.0025624484,16.729187,0,.18533209,.0089465529,-.0044565201,.017770767,.34169829,1.0344263,-1.5361333,-.92025006,58.313736,16.58606,-.0082600443,39.979557,80.786026,55.648663,19.31819,41.406281,80.31189,13439.935,.36978847,.48767576,25.906,.21813414,.027385546,631.66669,1,.45532772,.15671718,10.870832,19.926867,-.92225248,64.215332,15.528621,.58580005,35.533554,93.548386,67.101898,14.792123,35.511768,93.369179,13152.63,.37170443,.4786897,28.146999,.21440193,.024823098,614.9375,1,.26999563,.14777063,10.875289,19.909096,.34023154,-.69419479
1632,16,2019,.70780754,0,1,0,0,0,0,0,0,1,0,0,22.79666666666667,46.05333333333333,.091420047,0,-.90026003,64.26632476916974,18.81759796713699,.52658784,38.35182264244107,92.56505576208178,55.55465293302264,21.73699530412233,38.87858096990874,91.2639405204461,13960.213,.36233714,.50521159,21.293,.23003617,.031020265,613.64581,1,.66699159,.15706216,10.847744,19.970881,.72308338,.0085043907,5.5809121,-.81584233,.034879029,-1.1902845,-1.031931,-4.1557374,3.5172937,1.0001523,-.44980714,362.04395,-.0077720582,-.0015047789,-3.2690001,.0050900877,.000092826784,-4.270874,0,.18594581,.0035081208,-.0098695755,.03430748,.015008092,-3.2579424,1.0680101,.88231957,.80073535,.83260834,3.9502201,-.11590046,1.3266667,-1.4216883,47.038086,.0023258626,.011303723,-.77700001,.0026304424,.00046748109,-9.583313,0,-.010369152,-.009278059,-.007730484,-.0011539459,-.0035224557,3.6296198,1.9793698,-.38235071,-1.2381835,11.978353,.11150785,-.98258686,-4.8545175,12.823545,111.19629,-.0020051301,.0077368915,-.56699997,.0041815042,.0030744113,-4.166687,0,.036087215,.006114915,-.0054883957,.010860443,.04115355,.34169829,1.0344263,-.92377251,61.943356,18.56543,-.39061075,38.741371,92.764381,55.76017,18.335602,36.551762,93.135437,13551.131,.36778334,.49541265,25.339001,.22231564,.030459957,627.5,1,.49141493,.1628321,10.865344,19.937727,-.92025006,58.313736,16.58606,-.0082600443,39.979557,80.786026,55.648663,19.31819,41.406281,80.31189,13439.935,.36978847,.48767576,25.906,.21813414,.027385546,631.66669,1,.45532772,.15671718,10.870832,19.926867,.68192983,.34023154
1632,16,2020,.73420048,0,1,0,0,0,0,0,0,1,0,0,22.79666666666667,46.05333333333333,.091420047,0,-.89469284,66.51477562665517,17.82103187112442,1.2003574,34.63316771244848,89.97912317327767,62.41459051536551,18.46939982345319,35.74175252942842,91.8580375782881,14102.619,.36708683,.51388609,19.835,.23423971,.031990752,598.22919,1,.72239012,.16263741,10.840483,19.983397,.70780754,.005567193,2.2484508,-.99656612,.67376959,-3.7186549,-2.5859325,6.8599377,-3.2675955,-3.1368284,.59409708,142.40625,.0047496855,.0086745024,-1.4579999,.0042035431,.00097048655,-15.416626,0,.055398524,.0055752546,-.0072612762,.012516022,.0085043907,5.5809121,-.81584233,.034879029,-1.1902845,-1.031931,-4.1557374,3.5172937,1.0001523,-.44980714,362.04395,-.0077720582,-.0015047789,-3.2690001,.0050900877,.000092826784,-4.270874,0,.18594581,.0035081208,-.0098695755,.03430748,.015008092,-3.2579424,1.0680101,.88231957,.80073535,.83260834,3.9502201,-.11590046,1.3266667,-1.4216883,47.038086,.0023258626,.011303723,-.77700001,.0026304424,.00046748109,-9.583313,0,-.010369152,-.009278059,-.007730484,-.0011539459,-.015275836,.04115355,.34169829,-.90876442,58.685413,19.63344,.49170882,39.542107,93.596985,59.710392,18.219702,37.878429,91.713745,13598.169,.3701092,.50671637,24.562,.22494608,.030927438,617.91669,1,.48104578,.15355404,10.857614,19.936573,-.92377251,61.943356,18.56543,-.39061075,38.741371,92.764381,55.76017,18.335602,36.551762,93.135437,13551.131,.36778334,.49541265,25.339001,.22231564,.030459957,627.5,1,.49141493,.1628321,10.865344,19.937727,.72308338,.68192983
1633,16,2017,.025763234,0,0,0,0,1,0,0,1,0,0,0,27.10583333333333,49.18833333333334,.14352639,1,-.84093499,64.9293490723618,16.52969288829101,.28491133,34.91730021157279,87.61061946902655,52.29206484340767,17.77154356676177,39.58210623529322,89.38053097345133,12552.768,.39488676,.44157904,22.877,.26899472,.027983457,637.22223,.66666669,.25174826,.16456352,10.308352,19.305971,-.45575377,.0037984848,-.62994254,2.8300326,-1.6545594,1.8724728,3.8896892,-9.0192671,-.96209675,1.115272,1.7836318,128.4043,-.00003361702,.0018474162,-.48500001,.0062043369,.00001999177,-2.951355,0,.016806096,-.0024253875,-.0078401566,.009557724,.011498451,4.5921535,-3.1154878,2.2121069,-8.0012474,-6.345295,-2.8435428,1.7952663,-1.5438701,-1.4759485,216.74414,-.0026250482,.003131777,-2.0969999,.0049748123,-.00012679026,-17.909729,.16666669,.022670224,-.016647384,-.011908531,.0090942383,.00012421608,-9.5555859,.12488708,.5870049,1.7388879,-1.4830706,12.061395,-.32517886,5.207468,-3.8848989,244.01953,.0055264533,-.0050906837,1.67,.0046929121,.0026222598,-.44348145,-.10000002,.045197561,.0077439845,-.0079154968,.0013332367,-1.3456295,.54361284,1.1011117,-.85623193,60.967136,16.815147,-.27263635,41.046074,90.066223,64.154877,16.938374,40.010704,89.072845,12207.619,.39754543,.43659985,25.459,.25781557,.028090255,658.08331,.5,.21227194,.18363629,10.328101,19.287319,-.85635614,70.52272,16.690262,-.85964125,39.307186,91.549294,52.093479,17.263554,34.803238,92.957748,11963.6,.39201897,.44169053,23.789,.25312266,.025467996,658.52679,.60000002,.16707438,.17589231,10.336017,19.285986,.88987565,.34626284
1633,16,2018,.28016818,0,0,0,0,1,0,0,1,0,0,0,27.10583333333333,49.18833333333334,.14352639,1,-.81593549,55.37040931699578,19.84189106851804,-.20263731,39.42033162042536,92.65306122448979,55.91619452209778,19.63979093644555,38.78739246235176,94.28571428571428,12484.011,.39709675,.45084199,22.044,.27176121,.028800596,630.12152,.66666669,.26215801,.17331053,10.293772,19.307755,.025763234,.024999499,-9.5589399,3.3121982,-.48754865,4.5030313,5.0424418,3.6241298,1.8682474,-.7947138,4.9051833,-68.756836,.0022099912,.0092629492,-.833,.00276649,.0008171387,-7.100708,0,.010409743,.0087470114,-.014580727,.001783371,.0037984848,-.62994254,2.8300326,-1.6545594,1.8724728,3.8896892,-9.0192671,-.96209675,1.115272,1.7836318,128.4043,-.00003361702,.0018474162,-.48500001,.0062043369,.00001999177,-2.951355,0,.016806096,-.0024253875,-.0078401566,.009557724,.011498451,4.5921535,-3.1154878,2.2121069,-8.0012474,-6.345295,-2.8435428,1.7952663,-1.5438701,-1.4759485,216.74414,-.0026250482,.003131777,-2.0969999,.0049748123,-.00012679026,-17.909729,.16666669,.022670224,-.016647384,-.011908531,.0090942383,.48151702,-1.3456295,.54361284,-.84473348,65.559288,13.69966,1.9394706,33.044827,83.720932,61.311333,18.733641,38.466835,87.596901,12424.363,.39492038,.43973163,23.362,.26279038,.027963465,640.17358,.66666669,.23494217,.16698891,10.316193,19.296413,-.85623193,60.967136,16.815147,-.27263635,41.046074,90.066223,64.154877,16.938374,40.010704,89.072845,12207.619,.39754543,.43659985,25.459,.25781557,.028090255,658.08331,.5,.21227194,.18363629,10.328101,19.287319,-.45575377,.88987565
1633,16,2019,-1.130138,0,0,0,0,1,0,0,1,0,0,0,27.10583333333333,49.18833333333334,.14352639,1,-.80712831,62.76554346392292,17.95118494803602,.094135538,35.19620453957496,88.06818181818183,52.58279400264602,22.12926124862512,38.83617911356154,86.93181818181817,12864.887,.38812113,.45071068,18.918,.27714121,.030906804,632.56946,.66666669,.30340689,.17355888,10.289124,19.341965,.28016818,.0088071823,7.395134,-1.8907061,.29677284,-4.2241273,-4.5848794,-3.3334005,2.4894702,.048786651,-7.3538961,380.87598,-.008975625,-.00013130903,-3.1259999,.0053800046,.0021062084,2.447937,0,.041248888,.00024834275,-.0046472549,.034210205,.024999499,-9.5589399,3.3121982,-.48754865,4.5030313,5.0424418,3.6241298,1.8682474,-.7947138,4.9051833,-68.756836,.0022099912,.0092629492,-.833,.00276649,.0008171387,-7.100708,0,.010409743,.0087470114,-.014580727,.001783371,.0037984848,-.62994254,2.8300326,-1.6545594,1.8724728,3.8896892,-9.0192671,-.96209675,1.115272,1.7836318,128.4043,-.00003361702,.0018474162,-.48500001,.0062043369,.00001999177,-2.951355,0,.016806096,-.0024253875,-.0078401566,.009557724,.25440493,.48151702,-1.3456295,-.84093499,64.929352,16.529694,.28491133,34.917301,87.610619,52.292065,17.771544,39.582108,89.380531,12552.768,.39488676,.44157904,22.877001,.26899472,.027983457,637.22223,.66666669,.25174826,.16456352,10.308352,19.305971,-.84473348,65.559288,13.69966,1.9394706,33.044827,83.720932,61.311333,18.733641,38.466835,87.596901,12424.363,.39492038,.43973163,23.362,.26279038,.027963465,640.17358,.66666669,.23494217,.16698891,10.316193,19.296413,.025763234,-.45575377
1633,16,2020,.51018393,0,0,0,0,1,0,0,1,0,0,0,27.10583333333333,49.18833333333334,.14352639,1,-.78686684,58.67084954169929,21.01867770584917,-.38024664,39.31668976781028,85.98726114649682,52.41522317168334,19.99476658646409,36.99662155750809,82.80254777070064,13098.657,.39149442,.45589787,17.364,.28081465,.032106794,615.15625,.80000001,.31385615,.17903695,10.282437,19.354324,-1.130138,.020261467,-4.0946941,3.0674927,-.47438216,4.1204853,-2.0809207,-.16757083,-2.1344945,-1.8395575,-4.1292706,233.77051,.0033732951,.0051871836,-1.554,.0036734343,.0011999905,-17.413208,.13333333,.01044926,.0054780692,-.0066871643,.012359619,.0088071823,7.395134,-1.8907061,.29677284,-4.2241273,-4.5848794,-3.3334005,2.4894702,.048786651,-7.3538961,380.87598,-.008975625,-.00013130903,-3.1259999,.0053800046,.0021062084,2.447937,0,.041248888,.00024834275,-.0046472549,.034210205,.024999499,-9.5589399,3.3121982,-.48754865,4.5030313,5.0424418,3.6241298,1.8682474,-.7947138,4.9051833,-68.756836,.0022099912,.0092629492,-.833,.00276649,.0008171387,-7.100708,0,.010409743,.0087470114,-.014580727,.001783371,-1.4103062,.25440493,.48151702,-.81593549,55.370411,19.84189,-.20263731,39.42033,92.653061,55.916195,19.639791,38.787392,94.285713,12484.011,.39709675,.45084199,22.044001,.27176121,.028800596,630.12152,.66666669,.26215801,.17331053,10.293772,19.307755,-.84093499,64.929352,16.529694,.28491133,34.917301,87.610619,52.292065,17.771544,39.582108,89.380531,12552.768,.39488676,.44157904,22.877001,.26899472,.027983457,637.22223,.66666669,.25174826,.16456352,10.308352,19.305971,.28016818,.025763234
1634,16,2017,1.3328197,0,1,0,0,0,0,0,0,1,0,0,27.93571428571429,52.21428571428572,.12205934,0,-.87252408,65.89104389011253,17.32377882084321,.48410493,37.29417482773435,94.4015444015444,62.68834546752683,16.78873173846469,37.25768305911392,94.4015444015444,15202.354,.36159125,.48843259,20.484,.2440241,.02090756,597.7619,.33333334,.28173608,.1615773,11.030817,20.165453,1.5895339,-.0059461594,8.4971437,1.0075437,.64225823,-3.685735,.032612361,5.0345206,-.37598214,-.21795166,-.54991192,99.097656,-.00027292967,.0048259795,-.44800001,.0043598711,.0023788977,-3.0357056,-.09523809,.086131066,-.00082030892,-.0051364899,.0063800812,.0090317726,-8.6253672,.45953423,-1.2703691,2.8377123,1.9161018,-11.474775,2.8672323,1.017251,2.3270996,291.11133,-.00054875016,.0044079423,-2.0120001,.0037843138,.0026365556,-24.636902,0,-.0019109845,-.0010966659,-.004693985,.012794495,-.005253315,-5.8029499,-.20080154,1.7667198,-2.5457716,-3.3805032,13.758264,-3.9145689,-8.8382158,-2.3756433,140.48535,.0069712102,-.0032981932,1.584,.005138889,.0012535267,54.398804,-.14285716,.024535879,.010232046,-.0056447983,-.0066127777,1.674329,-1.4328163,2.0569587,-.8756097,66.019264,15.856701,1.1122158,38.142197,92.452827,69.128601,14.297482,36.458385,92.624359,14812.146,.36241293,.47919866,22.944,.23587991,.015892107,625.43451,.42857143,.19751599,.16349427,11.040648,20.146278,-.87035638,71.82222,16.057503,-.654504,40.687969,95.833336,55.370338,18.212051,45.2966,95,14671.66,.35544172,.48249686,21.360001,.23074102,.01463858,571.03571,.5714286,.17298011,.15326223,11.046292,20.152891,-.08479511,1.3480211
